14 327
15 817
15 414
15 3464
15 351
15 71
15 3637
15 2504
15 1371
15 130
15 1314
15 3447
15 2100
15 3224
15 2639
15 1072
15 3676
15 199
15 3324
15 287
15 1501
15 1577
15 3374
15 1417
15 847
15 650
15 2375
15 141
15 1669
15 1242
15 3611
15 690
15 566
15 1000
15 1541
15 2913
15 1147
15 629
15 2105
15 1265
15 155
15 2550
15 539
15 1605
15 3127
15 3976
15 1030
15 1727
15 3087
15 691
15 2779
15 372
15 324
16 3966
16 2163
17 3196
17 352
17 507
17 520
17 2584
17 2734
17 2199
17 3381
17 961
17 2129
17 348
17 3979
17 2530
17 1628
17 3893
17 811
17 170
17 3461
17 3005
17 3312
17 230
17 345
17 572
17 3226
17 3133
17 640
17 983
17 3405
17 2379
17 236
17 3066
17 2151
17 1447
17 585
17 3367
17 2998
17 3697
17 1125
17 201
17 1885
17 854
17 2605
17 2490
17 1172
17 725
17 746
17 2192
17 1512
17 1102
17 1623
17 3355
17 3817
17 303
17 3556
17 3507
17 3750
17 815
17 112
17 3641
17 1393
17 2241
17 3650
17 1166
17 1770
17 160
17 1453
17 579
17 439
17 1075
17 2969
17 3330
17 3925
17 3428
17 3698
17 2807
17 260
17 3826
17 300
17 1203
17 1211
17 3649
17 2650
17 3316
17 468
17 3294
17 2572
17 140
17 3211
17 3890
17 1949
17 3445
17 370
17 3162
17 3284
17 3149
17 2194
17 1246
17 3591
17 2257
17 1528
17 3590
18 1611
18 3453
18 1016
18 1854
18 588
18 2510
18 2579
18 3956
18 2022
18 1709
18 1916
19 2901
19 3806
19 1875
19 2282
19 3183
19 3947
19 2075
19 1317
19 267
19 2456
19 3872
19 3346
19 2126
19 3942
19 3798
19 894
19 2887
19 2899
19 2680
19 1772
19 51
19 2942
19 2698
19 2736
19 1950
19 78
19 1951
19 2278
19 237
19 1861
19 989
19 1148
19 835
19 442
19 625
19 1688
19 1342
19 3499
19 1065
19 3257
19 177
19 2864
19 3357
19 3782
19 2673
19 2280
19 3491
19 499
19 3683
19 737
19 1793
19 55
19 1796
19 505
19 3249
19 646
19 665
19 1967
19 1119
19 2491
19 2462
19 972
19 1096
19 2248
19 1462
19 3168
19 562
19 1274
19 1755
19 1822
20 768
20 2898
20 2842
20 858
20 2119
20 3456
20 2475
20 1812
20 1105
20 659
20 3777
21 3549
21 3805
21 3903
21 2524
21 3926
21 4023
21 710
21 2646
21 4017
21 202
21 181
21 609
21 307
21 1311
21 4039
21 2175
21 3922
21 3560
21 3095
21 3212
21 3984
21 2705
21 2242
21 3881
21 3012
21 2632
21 173
21 3194
21 2553
21 3746
21 120
21 3596
21 1933
21 1850
21 1745
21 3759
21 3576
21 3165
21 1804
21 1557
21 3657
21 683
21 1547
21 533
21 900
21 6
21 1926
21 1340
21 3868
21 41
22 138
22 244
22 1680
22 1873
22 1152
22 1466
22 2203
22 3937
22 806
22 2613
22 559
22 3953
22 2057
22 3583
22 519
22 2787
22 3613
22 2492
22 934
22 3196
22 352
22 507
22 520
22 2584
22 2734
22 2199
22 3381
22 1805
22 961
22 2129
22 348
22 3979
22 3151
22 1445
22 2530
22 2093
22 1628
22 3893
22 811
22 170
22 1077
22 3461
22 3005
22 230
22 345
22 572
22 3978
22 2354
22 2841
22 812
22 640
22 983
22 3405
22 2379
22 2069
22 3641
22 3355
22 1938
22 3591
22 2534
22 1885
22 3745
22 2151
22 2807
22 3650
22 815
22 1770
22 160
22 3817
22 236
22 649
22 2010
22 439
22 746
22 3890
22 2192
22 1075
22 1211
22 725
23 2048
23 3659
23 361
23 681
23 3794
23 3208
23 620
23 1323
23 1052
23 2625
23 3860
23 3035
24 3368
24 2505
24 2079
24 986
24 2929
24 1791
24 1296
24 3493
24 1080
24 1988
24 1196
24 2007
24 2169
24 1194
24 3792
24 412
24 781
24 2313
24 540
24 1932
24 2070
24 2537
24 1020
24 1493
24 1415
24 1975
24 388
24 3449
24 2109
24 3940
24 1887
24 2120
24 109
24 2729
24 3615
24 637
24 251
24 778
24 2611
24 3828
24 2141
24 1874
24 2002
24 999
24 3523
24 3163
24 676
24 3401
24 2822
24 2193
24 3463
24 1142
24 487
24 2450
24 1895
24 3181
24 930
24 2314
24 1200
24 3243
24 911
24 703
24 3685
24 606
24 3654
24 2426
24 627
24 498
24 3274
24 2435
24 4005
24 2852
24 1048
24 309
24 1473
24 2556
24 2237
24 3571
24 334
24 218
24 1742
24 2654
24 3053
24 2232
24 2506
24 3262
24 1785
24 3713
24 2030
24 2627
24 1382
24 2050
24 1659
24 3815
24 2803
24 3179
24 3468
24 3006
24 317
24 2167
24 2158
24 3430
24 3985
24 1117
24 526
24 1824
24 1083
24 2283
24 3396
24 2781
24 3365
24 3516
24 2351
24 2571
24 2112
24 3369
24 1461
24 734
24 1124
24 2445
24 1294
24 715
24 3454
24 2912
24 381
24 1
24 1
24 1
24 1
24 1
24 1
24 1
24 1
24 1
24 1
24 1
24 1
24 1
24 1
24 1
24 1
24 1
24 1
24 1
24 1
24 1
24 1
24 1
24 1
24 1
24 1
25 1478
25 36
25 2174
25 513
25 411
25 2709
25 306
25 3585
25 2836
26 2404
26 196
26 1851
26 2758
26 1237
26 1655
26 2743
26 964
26 277
26 968
26 193
26 1587
26 2134
26 2728
26 700
26 246
26 3963
26 923
26 278
26 34
26 3041
26 2121
26 1990
26 537
26 104
26 886
26 2806
26 558
26 1344
26 3153
26 3906
26 1609
26 1515
26 74
26 3680
26 2118
27 232
27 2606
27 925
27 3807
27 122
27 276
27 940
27 2820
27 1427
27 1175
27 2060
27 2255
27 92
27 208
27 1658
27 2330
27 2098
27 2653
27 2983
27 2058
27 1551
27 2308
27 1656
27 3235
27 946
27 64
27 1777
27 3832
27 3106
27 1883
27 335
27 3836
27 1070
27 1256
27 754
27 822
27 3073
27 2388
27 1082
27 2911
27 1114
27 1561
27 296
27 3669
27 2267
27 1073
27 2862
27 3393
27 828
27 2674
27 2509
27 3760
27 663
27 2065
27 2214
27 384
27 2427
27 2261
27 1411
27 1721
27 1848
27 3742
27 3264
27 2336
27 1969
27 1882
27 3033
27 2829
27 75
27 3465
27 3490
27 820
27 2162
27 879
27 993
27 1054
27 1996
27 2181
27 1133
27 1870
27 1814
27 3135
27 3593
27 733
27 1304
27 3440
27 2927
27 139
27 721
27 2832
27 3740
27 3735
27 4038
27 3682
27 1593
27 2804
27 751
27 2950
27 1901
27 2668
27 254
27 2909
27 376
27 3418
27 110
27 363
27 3400
27 2935
27 3353
27 1672
27 2850
28 2694
28 1204
28 3952
28 1514
28 2273
28 823
28 3671
28 701
28 936
28 760
28 1717
28 1346
28 730
28 1309
28 1413
28 1636
28 980
29 2139
29 1620
29 945
29 63
29 2421
29 147
29 1740
29 2487
29 3283
29 658
29 2393
29 1332
29 3895
29 504
29 375
29 3948
29 2830
29 3184
29 2383
29 3725
29 3218
29 2607
29 3354
29 1725
29 3559
29 2029
29 463
29 1014
29 830
29 3412
29 2717
29 2711
29 1431
29 456
29 129
29 3564
29 1071
29 2107
29 3209
29 3050
29 3177
29 477
29 726
29 1927
29 2938
29 346
29 1588
29 2718
29 889
29 607
29 3864
29 1912
29 3060
29 3081
29 3500
29 2034
29 2880
29 3170
29 1471
29 156
29 297
29 1720
29 211
29 450
29 1841
29 3119
29 3280
29 3816
29 1338
29 380
29 1275
29 69
29 3479
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
29 1
30 3148
30 844
30 2076
30 1654
30 731
30 3301
30 909
30 1277
30 3566
30 1979
30 402
30 238
30 655
30 2848
30 1534
30 187
30 2645
30 3546
30 1224
30 3027
30 2373
30 3063
30 1529
31 803
31 364
31 727
31 1284
31 1914
31 1113
31 3325
31 804
31 2616
31 11
31 1522
31 1293
31 3797
31 3450
31 1619
31 1624
31 2543
31 1530
31 393
31 3786
31 798
31 4025
31 944
31 1694
31 3524
31 662
31 1450
31 608
31 597
31 394
31 1482
31 3930
31 2422
31 151
31 584
31 2217
31 3607
31 1186
31 3785
31 263
31 1412
31 1484
31 3415
31 1621
31 2951
31 3831
31 313
31 1808
31 207
31 3957
31 1693
31 2220
31 1267
31 3437
31 240
31 3624
31 3121
31 3855
31 2683
31 314
31 2923
31 37
31 2211
31 1254
31 1608
31 3147
32 2511
32 3655
32 316
32 2212
32 1050
32 3710
32 1106
32 949
32 175
32 3635
32 538
32 3520
32 2062
32 1146
32 848
32 2478
32 1374
32 3547
32 318
32 1580
32 1660
32 910
32 2114
32 3856
32 3156
32 1743
32 4029
32 704
32 1598
32 937
32 264
32 3912
32 2738
32 893
33 3531
33 1238
34 277
34 968
34 26
34 3041
34 923
34 1515
34 700
34 2085
34 3970
34 3545
34 3403
34 3617
34 3153
34 2028
34 1855
34 3906
34 2728
34 3820
34 3963
34 2118
34 886
34 1609
34 278
34 3114
34 1023
34 9
34 3501
34 3708
34 897
34 3407
34 373
34 1076
34 1499
34 645
35 864
35 2225
35 906
35 1327
35 809
35 859
35 3837
35 1985
35 3799
35 3039
35 3492
35 433
35 1789
35 1723
35 2752
35 2468
35 1851
35 2641
35 740
35 1686
35 2758
35 1655
35 558
35 1515
35 2826
35 2009
35 1504
35 148
35 1781
35 3481
35 3618
35 3621
35 74
35 1681
36 966
36 2037
36 2316
36 3716
36 528
36 1478
36 2709
36 2851
36 2174
36 25
37 2217
37 3607
37 1186
37 3785
37 263
37 1412
37 1484
37 3415
37 1621
37 2951
37 3831
37 313
37 207
37 3957
37 1693
37 2220
37 3437
37 240
37 31
37 2683
37 3994
37 878
37 2211
37 3458
37 2399
37 3687
37 3180
37 3147
37 1042
37 3295
37 3855
37 1248
37 2923
37 1132
37 314
37 2501
37 3433
37 3624
37 614
37 3599
37 3303
37 3723
37 1262
37 1582
37 243
37 1254
37 408
37 2542
37 333
37 638
37 667
37 383
37 462
37 525
37 1730
37 1666
37 67
37 2776
37 3121
37 2925
37 2930
37 1386
37 247
39 2347
39 819
39 2564
39 1002
39 1767
39 3007
39 3852
39 953
39 777
39 1357
39 322
39 1837
39 1136
39 631
39 2946
39 2200
39 3627
39 1349
39 3917
39 3199
39 1364
39 2270
39 1706
39 1831
39 1998
39 2544
39 2618
39 1978
40 2677
40 3993
40 1876
40 2184
40 735
40 1363
40 1645
40 48
40 840
40 2966
40 924
40 3763
40 1380
40 1190
40 913
40 1331
40 2699
40 3535
40 3074
40 3182
40 331
40 281
40 1543
40 2424
40 2954
40 3882
40 3954
40 1509
40 1774
40 1378
40 2276
40 3557
40 3675
40 1676
40 475
40 1352
40 1215
40 197
40 3744
40 2244
40 626
40 3288
40 926
40 2872
40 2554
40 3416
40 3000
40 548
40 3216
40 921
40 329
40 449
41 307
41 21
41 3165
41 2242
41 2705
41 1804
41 2553
41 3984
41 1340
41 3194
41 4035
41 683
41 3212
41 884
41 347
41 3540
41 1547
41 3576
41 6
41 1557
41 1926
41 1745
41 3095
41 3868
41 3881
41 3596
41 2590
41 533
41 1173
41 3886
41 273
41 3914
41 3602
41 3267
41 3526
41 1696
41 2967
41 3681
41 1665
41 773
41 1784
41 3271
41 1049
41 2196
41 3608
41 1429
41 1639
41 3261
42 3304
42 3047
42 3404
43 622
43 1611
43 1572
43 2688
43 2615
43 1016
43 1854
43 588
43 1617
43 2510
43 1560
43 2579
43 877
43 3105
44 1556
44 2771
44 269
44 3609
44 3696
44 3420
44 2381
44 1391
44 2293
44 2265
44 758
44 3562
44 1891
44 3215
44 1452
45 1773
45 279
45 599
45 2290
45 1546
45 1440
45 3025
45 3997
45 2614
45 1748
45 1076
45 2557
45 1421
45 3501
45 2147
45 1583
45 3708
45 3754
45 1273
45 2918
45 1581
45 2233
45 1603
45 3441
45 216
45 1432
45 2687
45 2036
45 1803
45 1018
45 1846
45 2794
45 1050
46 2901
46 3806
46 1875
46 3561
46 2282
46 3183
46 3947
46 2075
46 1317
46 1589
46 267
46 2560
46 2456
46 3502
46 3872
46 1959
46 1758
46 1574
46 2284
46 762
46 3346
46 3946
46 2126
46 3942
46 3798
46 894
46 938
46 2887
46 2899
46 2680
46 51
46 2942
46 2652
46 2698
46 2736
46 78
46 3900
46 1951
46 2278
46 1119
46 157
46 737
46 505
46 625
46 952
46 978
46 3168
46 2948
46 835
46 665
46 420
46 3511
46 177
46 2073
46 1096
46 1688
46 1065
46 2342
46 880
46 3080
46 2777
46 2083
46 3357
46 55
46 169
46 3631
46 339
46 989
46 2491
46 562
46 2673
46 1342
47 471
47 2253
47 3965
47 2144
47 3877
47 3014
47 2747
47 1325
47 1163
47 1897
47 2597
47 3709
47 1477
47 3343
47 3647
47 2955
47 2449
47 425
47 814
47 1863
47 2016
47 2642
47 523
48 1362
48 2719
48 3103
48 2570
48 3884
48 1570
48 3263
48 2514
48 3850
48 1029
48 467
48 1217
48 2853
48 2677
48 3993
48 1876
48 2184
48 735
48 3981
48 1363
48 484
48 1645
48 40
48 1939
48 554
48 2424
48 3288
48 2624
48 2082
48 3954
48 2872
48 2954
48 3062
48 150
48 281
48 840
48 2298
48 2966
48 913
48 1509
48 1177
48 331
48 1676
48 1774
48 56
48 963
48 3882
48 1378
48 924
48 3972
48 2525
48 3182
48 3557
48 2244
48 1352
48 3291
48 1190
48 3763
49 2755
49 290
49 1629
49 643
49 2015
49 3305
49 479
49 447
49 935
49 808
49 3739
49 2775
49 2146
49 3231
49 901
49 1298
49 2599
49 2495
49 3838
50 3653
50 1743
50 624
50 937
50 3446
50 2704
50 1880
50 1110
50 2960
50 3701
50 2396
50 2338
50 3730
50 1590
50 1525
50 670
50 753
50 127
50 613
50 3702
50 1957
50 1062
50 2784
50 3327
50 3124
50 2902
50 3962
50 2400
50 3424
50 3887
50 2207
51 2901
51 3806
51 1875
51 3561
51 2282
51 3183
51 3947
51 2075
51 1317
51 267
51 2456
51 3502
51 3872
51 1959
51 1758
51 1574
51 762
51 3346
51 3946
51 2126
51 894
51 938
51 2899
51 2680
51 1772
51 78
51 1755
51 12
51 46
51 1119
51 55
51 3206
51 489
51 665
51 1877
51 2736
51 2942
51 1342
51 1251
51 1861
51 93
51 1951
51 442
51 2864
51 3499
51 2948
51 505
51 1462
51 978
51 1967
51 19
51 880
51 952
51 169
51 3782
51 339
51 2698
51 1822
51 2248
51 499
51 157
51 3080
51 177
51 2673
51 3249
51 1274
51 237
51 3357
51 1796
51 405
51 2462
51 3900
51 1793
51 3927
51 2278
52 1712
52 674
52 1303
52 4019
52 2574
52 1960
52 3542
52 493
52 2417
52 2096
52 2945
52 3083
52 2319
52 1627
52 298
52 1565
52 2024
53 3775
53 2548
53 2013
53 789
53 2142
53 205
53 430
53 2329
53 2740
53 845
54 2730
54 2751
54 3554
54 2412
54 3130
54 755
54 81
54 1039
54 3155
55 1875
55 3561
55 2075
55 1317
55 267
55 2560
55 2456
55 3502
55 3872
55 1959
55 1758
55 1574
55 2284
55 3946
55 2126
55 3942
55 3798
55 894
55 938
55 2887
55 2899
55 2680
55 1772
55 51
55 2652
55 2698
55 2736
55 12
55 1950
55 78
55 237
55 1861
55 46
55 2948
55 989
55 835
55 455
55 625
55 19
55 505
55 2342
55 562
55 339
55 3287
55 2808
55 1430
55 3927
55 93
55 405
55 2083
55 3511
55 978
55 1174
55 843
55 2099
55 489
55 3491
55 3652
55 3683
55 2280
55 3080
55 2777
55 1822
55 3249
55 157
55 972
55 737
55 1967
55 2491
55 2262
55 952
55 1442
55 1274
55 1342
55 2086
55 169
55 2462
55 2864
55 3031
55 2277
55 3206
55 2673
55 1462
55 1952
55 801
55 1119
55 3804
55 2748
56 1362
56 2719
56 3103
56 2612
56 3884
56 1570
56 3612
56 1994
56 467
56 1217
56 2853
56 3364
56 2677
56 3993
56 1876
56 2184
56 735
56 3981
56 1363
56 484
56 1645
56 48
56 1177
56 2624
56 2966
56 3972
56 963
56 2298
56 150
56 913
56 331
56 3074
56 1774
56 281
56 3288
56 1676
56 1939
56 2244
56 3744
56 2954
56 2082
56 924
56 2276
56 3954
56 3557
56 3882
56 3763
56 1380
56 1378
56 2084
56 1190
57 2095
57 3649
57 171
57 3428
57 468
57 1300
57 3445
57 4011
57 66
57 3920
57 1203
57 3330
57 2969
57 300
57 546
57 1949
57 3844
57 2744
57 3162
57 975
57 2572
57 1290
57 3385
57 2650
57 1246
57 1566
57 3826
57 2194
57 2241
57 370
57 1453
57 2647
57 3270
57 3698
57 3925
57 3211
57 409
57 3590
57 2229
57 2856
57 716
57 1567
57 1184
57 1903
57 3432
57 1234
57 3471
57 2527
57 3929
57 1280
57 1100
57 1600
57 261
57 154
57 2477
57 3891
57 2799
57 3982
57 2382
57 2091
57 3737
57 2833
57 3791
57 2143
57 2234
57 2406
57 1637
57 950
57 565
57 2231
57 2369
57 3933
57 3579
57 2312
57 2206
57 131
57 3375
57 388
57 3632
57 178
57 2279
57 1544
57 781
57 3828
57 312
57 3493
57 466
57 3999
57 2844
57 2929
57 540
57 3256
57 841
57 2800
57 2476
57 3449
57 1988
57 1020
57 2465
57 2136
57 1493
57 1223
57 1415
57 1920
57 1975
57 999
57 2120
57 986
57 552
57 3615
57 2488
57 728
57 2537
57 2729
57 179
57 1738
57 1840
57 2066
57 2973
57 1196
57 3018
58 3986
58 1134
58 1749
58 1683
58 4037
58 3646
58 1596
58 960
58 2715
58 3821
58 2536
58 790
58 995
58 167
58 719
58 799
58 3201
58 3563
58 1633
58 3399
58 438
58 3505
58 818
58 1081
58 2043
58 3348
58 3587
58 826
58 2995
58 1151
58 2100
58 3664
58 1852
58 351
58 3464
58 414
58 1330
58 1314
58 3447
58 1247
58 1612
58 3667
58 3224
58 130
58 3065
58 1371
58 1043
58 3637
58 3497
58 1402
58 1179
58 3141
58 71
58 817
58 3517
58 580
58 1072
58 291
58 2026
58 2405
58 2757
58 2504
58 2639
59 162
59 2104
59 3727
59 302
60 868
60 3962
60 3887
60 3022
60 849
60 241
60 3974
60 3424
60 1062
60 3124
60 3228
60 2347
60 337
60 819
60 2564
60 1002
60 3007
60 3852
60 953
60 1349
60 1357
60 777
60 3917
60 631
60 2946
60 3704
60 1978
60 1136
60 2145
60 2544
60 322
60 3199
61 1222
61 2246
61 3726
61 68
61 1731
61 2051
61 3558
61 3504
62 3586
62 656
62 391
62 915
62 491
62 3082
62 2446
62 2115
62 1243
62 1479
62 3132
62 2204
62 3015
62 706
62 2892
62 1802
62 3861
62 3477
62 1634
62 3686
62 2122
62 1910
62 2701
62 436
62 262
62 1904
62 3122
62 1407
62 621
62 3771
62 1279
62 1753
62 3337
62 1631
62 519
62 3846
62 3695
62 2732
62 806
62 3988
62 3253
62 647
62 86
62 2057
62 2538
62 2613
62 1586
62 2492
62 3801
62 3758
62 159
62 559
62 3495
62 1747
62 1680
62 2787
62 3908
62 3413
62 3583
63 743
63 3378
63 2559
63 3213
63 2035
63 1536
63 3897
63 3188
63 1130
63 2340
63 675
63 1764
63 2182
63 784
63 3237
63 3377
63 2448
63 1728
63 2164
63 3694
63 4001
63 3411
63 3662
63 2910
63 2474
63 2631
63 3606
63 589
63 3395
63 2859
63 3830
63 3601
63 2139
63 1620
63 945
63 129
63 3184
63 504
63 147
63 3218
63 3050
63 375
63 1071
63 3177
63 3725
63 2421
63 1332
63 1740
63 3895
63 3564
63 3283
63 658
63 3060
63 2718
63 3948
63 2383
63 456
63 2830
63 2487
63 2393
63 477
63 450
63 29
63 3209
63 2107
63 1927
63 726
63 3500
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
63 1
64 232
64 2606
64 925
64 3807
64 122
64 276
64 940
64 2820
64 1427
64 1175
64 2060
64 2255
64 92
64 208
64 1658
64 2330
64 2098
64 2653
64 2983
64 2058
64 1551
64 2308
64 1656
64 3235
64 946
64 3836
64 2509
64 3264
64 3106
64 1561
64 721
64 751
64 110
64 1304
64 139
64 733
64 2181
64 3393
64 3135
64 1848
64 2935
64 2862
64 3832
64 3490
64 3740
64 3033
64 828
64 1672
64 335
64 2832
64 993
64 27
64 3073
64 1256
64 2214
64 2911
64 879
64 663
64 2162
64 2668
64 3682
64 1411
64 3400
64 1133
64 3742
64 363
64 384
64 1073
64 1883
64 1777
64 1593
64 2804
64 1870
64 2950
64 2829
64 3353
64 2909
64 296
64 75
64 376
64 254
64 2388
64 820
64 1082
64 2261
64 3669
64 1969
64 754
64 1721
64 2336
64 1070
64 3760
64 145
64 1882
64 3735
64 1901
64 2927
64 1814
64 2427
64 822
64 1996
64 3465
64 2850
64 1114
64 3418
64 3440
64 2674
64 3118
64 2065
64 1054
64 1958
64 2267
65 124
65 521
66 1447
66 585
66 3367
66 2998
66 1125
66 854
66 2605
66 2490
66 1172
66 746
66 2192
66 1623
66 3355
66 579
66 1211
66 3556
66 2534
66 2257
66 3294
66 3890
66 1075
66 3750
66 3507
66 439
66 2807
66 160
66 2095
66 3649
66 171
66 3428
66 357
66 468
66 3290
66 1300
66 3445
66 3732
66 4011
66 3920
66 2800
66 140
66 300
66 3844
66 2206
66 3375
66 2650
66 2477
66 1949
66 3270
66 3915
66 3316
66 2969
66 2744
66 2231
66 2053
66 3933
66 370
66 3211
66 950
66 1453
66 2369
66 3385
66 1290
66 2382
66 2647
66 178
66 2194
66 260
66 2833
66 1234
66 422
66 3214
66 742
66 3925
66 3432
66 409
66 1528
66 3579
66 2465
66 3330
66 2241
66 3149
66 1333
66 2091
66 2572
66 2799
66 841
66 1566
66 728
66 565
66 3698
66 1203
66 3198
66 2066
66 3590
66 57
66 179
66 3791
66 546
66 2527
66 716
66 3471
66 975
66 1246
66 3826
66 2312
66 1166
66 1544
66 3162
66 1903
66 154
66 3284
66 131
66 1637
66 2406
66 3256
67 3994
67 878
